# Summary of experimental CRISPR data annotated with enhancer-gene predictions. Each row represents an element-gene pair tested in a CRISPR experiment. 
#
# Column descriptions:
#
# chrPerturbationTarget, startPerturbationTarget, endPerturbationTarget: hg19 coordinates of the tested element
# chrTSS, starts, endTSS: hg19 coordinates of the tested gene
# GeneSymbol: Tested gene symbol
# CellType: Cell type in which the CRISPR experiment was performed
# IncludeInModel: Boolean indicating whether to include this element-gene pair in evaluation of predictors
# Reason: Reason the element-gene pair is not included in evaluation of predictors
# Reference: Study in which the CRISPR experiment was conducted
# RNAReadoutMethod, PerturbMethod: Experimental methods used to perturb enhancer and read out effects on RNA
# EffectSize: Fraction change in gene expression upon CRISPR perturbation
# Padj: pvalue for non-zero effect size adjusted for multiple hypothesis test correction
# Significant: Boolean indicating if padj is statistically significant
# Regulated: Boolean indicating if the element-gene pair is significant and the effect size is negative (ie gene expression decreases upon perturbation of the enhancer)
# PowerAtEffectSize.0.25: Power to detect 25% changes in gene expression
# Distance: genomic distance between the element-gene pair
# Remaining Columns represent the quantitative score of each of the predictors. See methods for details
#
chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	chrTSS	startTSS	endTSS	GeneSymbol	CellType	IncludeInModel	Reason	Reference	RNAReadoutMethod	PerturbMethod	EffectSize	padj	Significant	Regulated	PowerAtEffectSize.0.25	distance	closestGene.EachGeneIsRegulatedByClosestEnhancer	closestEnhancer.EachEnhRegulatesClosestGene	ABC.ABC.Score	Granja2019.CorrelationCancer	Granja2019.CorrelationHealthy	Granja2019.PvalCancer	Granja2019.PvalHealthy	Sheffield2013.cor	Sheffield2013.pval	Fishilevich2017.GeneHancer.value	ENCODE2012.ENCODE2012.score	Andersson2014.Andersson2014.score	JEME.jeme_score	TargetFinder.TargetFinder_prediction	EnhancerAtlas2.EAGLE_score	Rao2014Loop.Rao2014.Loop	Rao2014TAD.Rao2014.TAD	Roadmap.ConfidenceScore	PCHiC.Javierre.score
chrX	48637765	48638265	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.10675801	0.659287558738	FALSE	FALSE	0.905330560239	117179	0	0	0.000959	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48637765	48638265	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01964523	0.932895366715	FALSE	FALSE	0.998325081548	390168	0	0	0.000639	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48641205	48641705	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01963063	0.895704436792	FALSE	FALSE	1	113739	0	0	0.006589	-1	-1	1	1	-1	1	13.65	-1	-1	0.87	0	0	0	1	0	0
chrX	48641205	48641705	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.12249414	4.0092944672099997e-10	TRUE	FALSE	1	386728	0	0	0.004556	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48641372	48641493	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2016	qPCR	KRAB-dCas9	-0.44		TRUE	TRUE	1	3548.5	0	1	0.074702	0.746006798046218	0.810046400862956	4.61627563424471e-13	1.42207330490649e-10	0.9468507	1	0.83	0.975131	-1	0.85	0	0	0	1	28.219	0
chrX	48641372	48641493	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2016	qPCR	KRAB-dCas9	-0.42		TRUE	TRUE	1	18989.5	0	0	0.016377	-1	-1	1	1	0.3292242	1	0	0.884029	-1	0.96	0	0	0	1	0	0
chrX	48643025	48643685	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.18712737	5.539634706190001e-18	TRUE	TRUE	1	1626	1	1	0.017227	-1	-1	1	1	0.8970607	0.999	0	0.987862	-1	0	0	0	0	1	0	0
chrX	48643025	48643685	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.086367953	0.0333221400778	TRUE	FALSE	1	17067	0	0	0.003775	-1	-1	1	1	0.2828432	0.993	0	0.90247	-1	0	0	0	0	1	0	0
chrX	48643025	48643685	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00998804	0.961017921696	FALSE	FALSE	1	111839	0	0	0.001519	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48643025	48643685	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.08185377	2.43895190884e-05	TRUE	FALSE	1	384828	0	0	0.001051	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48644125	48645245	chrX	48755194	48755194	PQBP1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.15225576	5.61074531538e-16	TRUE	FALSE	1	110509	0	0	0.007315	-1	-1	1	1	-1	1	33.4	-1	-1	0	0	0	0	1	0	0
chrX	48644125	48645245	chrX	49028183	49028183	PLP2	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.52271055	1.1966217946199994e-202	TRUE	FALSE	0.999949949513	383498	0	0	0.005058	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48644930	48644969	chrX	48660422	48660422	HDAC6	K562	FALSE	PromoterElement	Fulco2016	qPCR	KRAB-dCas9	0.47		TRUE	FALSE	1	15472.5	0	0	0.009271	-1	-1	1	1	0.3062739	0.999	0.7	-1	-1	0	0	0	0	1	0	0
chrX	48647805	48648385	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.068731569	0.314545354635	FALSE	FALSE	0.999999999997	12327	0	0	0.00701	-1	-1	1	1	-1	1	1.57	0.950374	0.173	0	0	0	0	1	0	0
chrX	48647805	48648385	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.0331017	0.7617766479510001	FALSE	FALSE	0.999999999991	107099	0	0	0.002576	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48647805	48648385	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.10727528	1.8590832539600001e-07	TRUE	FALSE	1	380088	0	0	0.001337	-1	-1	1	1	-1	1	0	0.823667	-1	0	0	0	0	0	0	0
chrX	48651705	48652205	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.046750278	0.6652465135019999	FALSE	FALSE	0.99999998387	8467	0	0	0	-1	-1	1	1	-1	1	0.53	0.888525	-1	0	0	0	0	1	0	0
chrX	48651705	48652205	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.03076076	0.844665498143	FALSE	FALSE	0.999999813017	103239	0	0	0	-1	-1	1	1	-1	1	14.02	-1	-1	0	0	0	0	1	0	0
chrX	48651705	48652205	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.13800641	9.751705289860001e-08	TRUE	FALSE	0.999999982341	376228	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48652605	48653165	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.013173327	0.944354337016	FALSE	FALSE	0.999999999996	7537	0	1	0.01232	-1	-1	1	1	0.3223601	0.999	0.53	0.878734	-1	0	0	0	0	1	0	0
chrX	48652605	48653165	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.10114529	0.007231216657970001	TRUE	FALSE	0.999995540565	102309	0	0	0.004414	-1	-1	1	1	-1	1	14.02	-1	-1	0	0	0	0	1	0	0
chrX	48652605	48653165	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.03778556	0.288753442076	FALSE	FALSE	1	375298	0	0	0.002319	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48653225	48653725	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.062259787	0.578029365875	FALSE	FALSE	0.999994426852	6947	1	1	0.018957	-1	-1	1	1	0.3296855	1	0.53	0.893945	-1	0	0	0	0	1	0	0
chrX	48653225	48653725	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00232751	0.9701271451189999	FALSE	FALSE	0.999999999877	101719	0	0	0.006794	-1	-1	1	1	-1	1	14.02	-1	-1	0	0	0	0	1	0	0
chrX	48653225	48653725	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.07589038	0.0029222206633499996	TRUE	FALSE	1	374708	0	0	0.003569	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48656645	48657145	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05867424	0.8580381666339999	FALSE	FALSE	1	11914	0	0	0	-1	-1	1	1	0.791232	0.998	0.14	-1	-1	0.74	0	0	0	1	55.431	0
chrX	48656645	48657145	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.042584419	0.851449170158	FALSE	FALSE	0.959838648932	3527	0	0	0	-1	-1	1	1	0.4075199	1	0.28	-1	-1	0.66	0	0	0	1	2.767	0
chrX	48656645	48657145	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.08039749	0.5493323599459999	FALSE	FALSE	0.922484446587	98299	0	0	0	-1	-1	1	1	0.3499807	0.995	0	-1	-1	0.59	0	0	0	1	0	0
chrX	48656645	48657145	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.06884525	0.183564945545	FALSE	FALSE	1	371288	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48658825	48659325	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.1078788	0.0744196804522	FALSE	FALSE	0.999999976946	96119	0	0	0.063378	-1	-1	1	1	0.3083589	0.981	0	-1	-1	0.92	0	0	0	1	0	0
chrX	48658825	48659325	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.22542256	7.76167408978e-22	TRUE	FALSE	1	369108	0	0	0.034434	-1	-1	1	1	-1	1	26.98	-1	-1	0	0	0	0	0	0	0
chrX	48659028	48659074	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2016	qPCR	KRAB-dCas9	-0.33		TRUE	TRUE	1	14070	0	0	0.19954	0.576683758055315	0.854827640435675	2.27663766915046e-08	1.29258649611144e-11	-1	1	0	0.97969	-1	0.85	0	0	0	1	0	0
chrX	48659028	48659074	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2016	qPCR	KRAB-dCas9	-0.22		TRUE	TRUE	0.999947089	1371	0	0	0.405871	-1	-1	1	1	-1	1	1480.31	0.891102	-1	0	0	0	0	1	0	0
chrX	48659545	48661125	chrX	48755194	48755194	PQBP1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01067882	0.916481376776	FALSE	FALSE	1	94859	0	0	0.063378	-1	-1	1	1	0.4550173	1	0	-1	-1	0.92	0	1.666866	0	1	0	0
chrX	48659545	48661125	chrX	49028183	49028183	PLP2	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00498601	0.8411839845419999	FALSE	FALSE	1	367848	0	0	0.034434	-1	-1	1	1	-1	1	26.98	-1	-1	0	0	1.476706	0	0	0	0
chrX	48660375	48660526	chrX	48644981	48644981	GATA1	K562	FALSE	PromoterElement	Fulco2016	qPCR	KRAB-dCas9	0.09		TRUE	FALSE	1	15469.5	0	0	0.19954	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48670685	48671185	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.0345671	0.9661210623909999	FALSE	FALSE	0.999999995167	25954	0	0	0.001213	-1	-1	1	1	0.6539513	0.992	0	-1	-1	0.52	0	0	0	1	6.904	0
chrX	48670685	48671185	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05586764	0.7704486003200001	FALSE	FALSE	0.99998827842	84259	0	0	0.000789	-1	-1	1	1	-1	1	0	-1	-1	0.48	0	0	0	1	0	0
chrX	48670685	48671185	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03483607	0.7968653525130001	FALSE	FALSE	0.999999506279	357248	0	0	0.000382	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48692065	48692625	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.04264736	0.9537500808789999	FALSE	FALSE	1	47364	0	0	0.00096	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48692065	48692625	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.025911487	0.940100139069	FALSE	FALSE	0.999988637288	31923	0	1	0.001514	-1	-1	1	1	0.2809671	0.992	0	-1	-1	0	0	0	0	1	0	0
chrX	48692065	48692625	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01523797	0.961017921696	FALSE	FALSE	0.999999513616	62849	0	0	0.000926	-1	-1	1	1	0.3904647	0.998	19.06	-1	-1	0	0	0	0	1	0	0
chrX	48692065	48692625	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00320016	0.965778440348	FALSE	FALSE	1	335838	0	0	0.000406	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48700065	48700565	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.21326129	0.0015245789062399999	TRUE	FALSE	0.786859034882	55334	0	0	0.001543	-1	-1	1	1	0.5609934	0.982	0	0.983973	-1	0.43	0	0	0	1	5.493	0
chrX	48700065	48700565	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.10353465	0.419635767221	FALSE	FALSE	0.999996265253	327868	0	0	0.000685	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48713165	48713665	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.06001948	0.9661210623909999	FALSE	FALSE	0.999999996824	68434	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48713165	48713665	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01869231	0.9546085010850001	FALSE	FALSE	0.9961355988	314768	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48722545	48723045	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01748158	0.9661210623909999	FALSE	FALSE	1	77814	0	0	0.001339	-1	-1	1	1	-1	1	0	-1	-1	0.35	0	0	0	1	2.771	0
chrX	48722545	48723045	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.008505676	0.974083745414	FALSE	FALSE	0.99999056601	62373	0	0	0.001654	-1	-1	1	1	-1	1	0	-1	-1	0.63	0	0	0	1	0	0
chrX	48722545	48723045	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00868559	0.9701271451189999	FALSE	FALSE	0.999999931118	32399	0	1	0.002224	-1	-1	1	1	-1	1	0	-1	-1	0.71	0	0	0	1	0	0
chrX	48722545	48723045	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.07929405	0.0574078264128	FALSE	FALSE	0.999999999813	305388	0	0	0.000704	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48726205	48726785	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03136601	0.9661210623909999	FALSE	FALSE	1	81514	0	0	0.002004	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48726205	48726785	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.008466813	0.957518715952	FALSE	FALSE	0.999934015768	66073	0	0	0.002629	-1	-1	1	1	-1	1	0	-1	-1	0.65	0	0	0	1	0	0
chrX	48726205	48726785	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.07618882	0.4393150988699999	FALSE	FALSE	0.999999966012	28699	0	1	0.003819	-1	-1	1	1	-1	1	9.92	-1	-1	0.68	0	0	0	1	0	0
chrX	48726205	48726785	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01888319	0.7968653525130001	FALSE	FALSE	1	301688	0	0	0.001085	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48735285	48735785	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.08921157	0.9661210623909999	FALSE	FALSE	0.999595909622	90554	0	0	0.00049	-1	-1	1	1	0.5871679	0.986	0	-1	-1	0	0	0	0	1	0	0
chrX	48742005	48742525	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03033918	0.9661210623909999	FALSE	FALSE	0.999999999451	97284	0	0	0.000381	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48742005	48742525	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.019876931	0.950686667922	FALSE	FALSE	0.994858831406	81843	0	0	0.000331	-1	-1	1	1	-1	1	0	-1	-1	0.62	0	0	0	1	0	0
chrX	48742005	48742525	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03613916	0.880853730406	FALSE	FALSE	0.999728238304	12929	0	1	0.000658	-1	-1	1	1	-1	1	0	-1	-1	0.63	0	0	0	1	0	0
chrX	48742005	48742525	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.06250982	0.223186596721	FALSE	FALSE	0.999999996401	285918	0	0	0.000188	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48747605	48748145	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00749665	0.9661210623909999	FALSE	FALSE	1	102894	0	0	0.000945	-1	-1	1	1	0.8054103	0.998	0	-1	-1	0	0	0	0	1	0	0
chrX	48747605	48748145	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.012789606	0.950686667922	FALSE	FALSE	0.999991846356	87453	0	0	0.00158	-1	-1	1	1	-1	1	0	0.707795	-1	0.87	0	0	0	1	0	0
chrX	48747605	48748145	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.04548812	0.659287558738	FALSE	FALSE	0.999999999999	7319	0	1	0.00372	-1	-1	1	1	-1	1	0.46	-1	-1	0	0	0	0	1	0	0
chrX	48747605	48748145	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00400029	0.9439228173700001	FALSE	FALSE	1	280308	0	0	0.000623	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48748805	48749325	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.035411	0.8580381666339999	FALSE	FALSE	1	104084	0	0	0.003148	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48748805	48749325	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.026824305	0.7958651132410001	FALSE	FALSE	1	88643	0	0	0.005264	-1	-1	1	1	0.3524802	1	0	0.744062	-1	0.91	0	0	0	1	0	0
chrX	48748805	48749325	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03082226	0.7617766479510001	FALSE	FALSE	1	6129	1	1	0.012381	-1	-1	1	1	0.401555	0.998	0.46	-1	-1	0.57	0	0	0	1	0	0
chrX	48748805	48749325	chrX	49028183	49028183	PLP2	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01183049	0.904415477629	FALSE	FALSE	1	279118	0	0	0.002074	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48753985	48754805	chrX	48644981	48644981	GATA1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00109283	0.9661210623909999	FALSE	FALSE	1	109414	0	0	0.025725	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48753985	48754805	chrX	48660422	48660422	HDAC6	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.048467063	0.43138035019599996	FALSE	FALSE	1	93973	0	0	0.037966	-1	-1	1	1	-1	1	29.57	-1	-1	0.94	0	0	0	1	0	0
chrX	48753985	48754805	chrX	49028183	49028183	PLP2	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01931138	0.667411921326	FALSE	FALSE	1	273788	0	0	0.022353	-1	-1	1	1	-1	1	20.24	-1	-1	0	0	0	0	0	0	0
chrX	48754885	48755765	chrX	48644981	48644981	GATA1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00567447	0.9661210623909999	FALSE	FALSE	1	110344	0	0	0.025725	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48754885	48755765	chrX	48660422	48660422	HDAC6	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.018294379	0.9094020517389999	FALSE	FALSE	1	94903	0	0	0.037966	-1	-1	1	1	-1	1	29.57	-1	-1	0	0	0	0	1	0	0
chrX	48754885	48755765	chrX	49028183	49028183	PLP2	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01820517	0.630299009393	FALSE	FALSE	1	272858	0	0	0.022353	-1	-1	1	1	-1	1	20.24	-1	-1	0	0	0	0	0	0	0
chrX	48756025	48756525	chrX	48644981	48644981	GATA1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00174441	0.978699126771	FALSE	FALSE	0.97858182289	111294	0	0	0.025725	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48756025	48756525	chrX	49028183	49028183	PLP2	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.06300009	0.7968653525130001	FALSE	FALSE	0.996990564994	271908	0	0	0.022353	-1	-1	1	1	-1	1	20.24	-1	-1	0	0	0	0	0	0	0
chrX	48768205	48768865	chrX	48644981	48644981	GATA1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.02013383	0.9661210623909999	FALSE	FALSE	1	123554	0	0	0.010687	-1	-1	1	1	-1	1	0	0.78108	-1	0	0	1.626751	0	1	0	0
chrX	48768205	48768865	chrX	48660422	48660422	HDAC6	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.003057828	0.974083745414	FALSE	FALSE	0.999951046197	108113	0	0	0.015821	-1	-1	1	1	-1	1	0	0.87119	-1	0	0	2.175205	0	1	0	0
chrX	48768205	48768865	chrX	48755194	48755194	PQBP1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03314861	0.78123884861	FALSE	FALSE	1	13341	0	0	0.059846	-1	-1	1	1	0.3466591	0.994	0	-1	-1	0	0	2.746038	0	1	0	0
chrX	48768205	48768865	chrX	49028183	49028183	PLP2	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01850008	0.7307559601450001	FALSE	FALSE	1	259648	0	0	0.010185	-1	-1	1	1	-1	1	0	-1	-1	0	0	1.746321	0	0	0	0
chrX	48768985	48769525	chrX	48644981	48644981	GATA1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01829601	0.9661210623909999	FALSE	FALSE	1	124274	0	0	0.010687	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48768985	48769525	chrX	48660422	48660422	HDAC6	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.011287983	0.949959301558	FALSE	FALSE	0.999999999985	108833	0	0	0.015821	-1	-1	1	1	0.4665519	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48768985	48769525	chrX	48755194	48755194	PQBP1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00373241	0.9915608647600002	FALSE	FALSE	1	14061	0	0	0.059846	-1	-1	1	1	0.4878789	1	0	-1	-1	0	0	0	0	1	0	0
chrX	48768985	48769525	chrX	49028183	49028183	PLP2	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01297197	0.7968653525130001	FALSE	FALSE	1	258928	0	0	0.010185	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chrX	48774465	48774965	chrX	48644981	48644981	GATA1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.0043787	0.9661210623909999	FALSE	FALSE	1	129734	0	0	0.007138	-1	-1	1	1	-1	1	0	-1	-1	0	0	1.532147	0	1	0	0
chrX	48774465	48774965	chrX	48660422	48660422	HDAC6	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.009876678	0.950686667922	FALSE	FALSE	1	114293	0	0	0.009332	-1	-1	1	1	-1	1	0	0.846152	-1	0	0	1.272573	0	1	0	0
chrX	48774465	48774965	chrX	48755194	48755194	PQBP1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00929472	0.961017921696	FALSE	FALSE	1	19521	0	0	0.0302	-1	-1	1	1	0.415937	0.999	53.88	0.849835	-1	0	0	3.033411	0	1	0	0
